Jogador;Vetor_Estacionario
Ramy Bensebaini;0.134
Salih Ozcan;0.113
Nico Schlotterbeck;0.102
Emre Can;0.1
Julian Ryerson;0.094
Mats Hummels;0.089
Donyell Malen;0.085
Julian Brandt;0.071
Gregor Kobel;0.068
Niclas Fullkrug;0.034
Jamie Bynoe-Gittens;0.031
Karim Adeyemi;0.028
Marco Reus;0.028
Felix Nmecha;0.019
Youssoufa Moukoko;0.004
