Jogador;Vetor_Estacionario
Kalvin Phillips;0.113
Matheus Nunes;0.098
Mateo Kovacic;0.097
Stefan Ortega;0.096
Sergio Gomez;0.093
Manuel Akanji;0.092
Rico Lewis;0.092
John Stones;0.081
Oscar Bobb;0.072
Micah Hamilton;0.059
Phil Foden;0.041
Jack Grealish;0.029
Mahamadou Susoho;0.024
Bernardo Silva;0.015
