Jogador;Vetor_Estacionario
Rasmus Falk;0.138
Elias Jelert;0.125
Denis Vavro;0.116
Nicolai Boilesen;0.114
Diogo Goncalves;0.099
Kevin Diks;0.071
Kamil Grabara;0.069
Roony Bardghji;0.061
Lukas Lerager;0.05
Mohamed Elyounoussi;0.048
Viktor Claesson;0.046
Elias Achouri;0.029
Orri Oskarsson;0.029
Peter Ankersen;0.005
